0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.415335050089537361e-01,-1.119605969866401540e-01,-2.096383406913865377e-01,-4.418508369064691466e-01,-3.378314112660488200e-01,-3.558937286537274813e-01,-6.040134994931098955e-01,-5.323144619728575888e-01,-4.758862916431757517e-01,-7.624296500902248974e-01,-6.685359648285135181e-01,-6.032608276940915060e-01,-1.951955452676238656e-01,-9.719680622145924209e-01,-2.932501659699131014e-01,-1.821416697448204336e-01,-1.400074518134925450e+00,-4.405220268522193061e-01,-1.334821871355948986e-01,-1.681896949476155312e+00,-5.532487765777701627e-01,-7.269523924097597012e-02,-1.907169158378992035e+00,-6.319345510581386716e-01,6.634875548608730467e-02,-9.550562951432761682e-01,-2.889036444087313971e-01,2.158729452827983786e-01,-1.403813381742718303e+00,-4.086607507714695164e-01,3.294528480894728384e-01,-1.700437702350636737e+00,-5.103691999453681127e-01,4.507337152535650371e-01,-1.951205313736581459e+00,-5.821446017769859038e-01,2.639356151049204735e-01,-8.149709254408786796e-01,-3.013447232216690530e-01,4.578782598399067649e-01,-1.200419249281173162e+00,-4.291735014439464480e-01,6.042059040960807703e-01,-1.429360171790595047e+00,-5.222927880551911928e-01,7.437016313692496050e-01,-1.619062147372524851e+00,-5.837121615143578968e-01,4.147879941919534463e-01,-5.920846531208454611e-01,-3.272301931731605440e-01,6.035973797244487127e-01,-7.815016069772561247e-01,-4.507507514959034900e-01,7.273207097925896703e-01,-8.933309864147894741e-01,-5.005257625314840642e-01,8.342455644438345752e-01,-9.900055754722349999e-01,-5.266797325088915516e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.083956405093360942e-01,-2.096037096408060463e-01,-1.351070734624168213e-01,-3.324415399129945214e-01,-4.932608055608815323e-01,-2.179993905231272233e-01,-4.196061329363656167e-01,-7.371073501040008580e-01,-2.864574397766336267e-01,-5.162964429669278932e-01,-9.308411221320134210e-01,-3.574490024138576860e-01,-8.307362275799672069e-02,-9.860392047528190318e-01,-1.397013854967656676e-01,-8.808071537379785765e-02,-1.356221661260076594e+00,-2.385844006417819074e-01,-7.343566365280235209e-02,-1.602619367008071727e+00,-3.249972502583393097e-01,-3.771921124081645954e-02,-1.816802319594938542e+00,-3.859336368106615622e-01,1.374822953620097599e-01,-9.795182126200479011e-01,-1.471145458736823619e-01,2.462843881595058182e-01,-1.360112981382487041e+00,-2.204460824930584151e-01,3.264604440042422895e-01,-1.616071699779989768e+00,-2.985207032568653052e-01,4.042516485819979688e-01,-1.832971341334728166e+00,-3.581059804430671289e-01,3.139378238716208358e-01,-8.766913494195617274e-01,-1.705995427591909808e-01,4.854615440994572984e-01,-1.220235177620497824e+00,-2.615025651551881047e-01,5.990710793697906489e-01,-1.442608870205726923e+00,-3.389853483930909683e-01,6.950695557022077420e-01,-1.626533582369393827e+00,-3.923010293476460464e-01,4.524246273476417723e-01,-6.922392558302594701e-01,-2.031790705173469047e-01,6.523176356176486612e-01,-9.060244724809964900e-01,-2.985535057166911477e-01,7.867899264246702717e-01,-1.035744659689283420e+00,-3.426764317413633076e-01,8.986305731609670611e-01,-1.145576094653833144e+00,-3.666040174048649236e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.955170098775083076e-01,-2.637311082628755465e-01,-8.277130359950025940e-02,-3.143928818352673682e-01,-5.622764585517336933e-01,-1.263194831304106369e-01,-3.979232783524676575e-01,-8.078125427688412907e-01,-1.662464623264546526e-01,-5.114990252131157433e-01,-9.698756409570606918e-01,-2.081429661073286586e-01,-1.242463621825901643e-01,-9.810650942472387559e-01,-3.759385390330313020e-02,-1.464409214482040589e-01,-1.322353671470585246e+00,-8.901537571999183773e-02,-1.525937227751321124e-01,-1.548044086904107663e+00,-1.435472429668489813e-01,-1.381559169530876541e-01,-1.741284062608821959e+00,-1.878962044458828140e-01,5.543299522604314133e-02,-9.967275328881483043e-01,-5.883373371608074248e-02,9.627850728551386184e-02,-1.366989207747100643e+00,-9.766827682948561740e-02,1.347427888638580706e-01,-1.615709244094412744e+00,-1.521409220354875413e-01,1.779117481207645735e-01,-1.835930098931227716e+00,-1.968383889442811840e-01,2.099721506846599917e-01,-9.193337210989047659e-01,-9.599401783440196512e-02,3.217505578259919896e-01,-1.249675162028195619e+00,-1.586551484820167002e-01,4.008273543521507221e-01,-1.475299499480852150e+00,-2.272207929094508527e-01,4.655282290891208374e-01,-1.680226796703931713e+00,-2.778666061796941644e-01,3.451397398824896934e-01,-7.674447679871104766e-01,-1.395802574435013876e-01,4.907055241793129574e-01,-9.728848452535230340e-01,-2.026410655115234161e-01,5.904096481992412437e-01,-1.106899005549809800e+00,-2.372216347342259724e-01,6.721571508180481658e-01,-1.241113822958654911e+00,-2.616396854363751689e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.286649993786599444e-01,-2.098369309105984348e-01,-8.818743985857534218e-02,-3.909981886208828694e-01,-5.362988324578348287e-01,-1.312379155623291660e-01,-4.966751481246901023e-01,-7.939750084397030339e-01,-1.710111929075891213e-01,-6.361775240857284741e-01,-9.580455315553728646e-01,-2.132418953444242260e-01,-1.745057165850712466e-01,-9.713650573420151701e-01,-5.794266770068354222e-02,-2.174491348620146147e-01,-1.342494384494530069e+00,-1.254914279265832155e-01,-2.284161693836692653e-01,-1.571851753842898214e+00,-1.854411454359816414e-01,-2.226717163349632989e-01,-1.774043825680088782e+00,-2.330331881818927253e-01,1.219165246102422995e-02,-9.966510068043549220e-01,-8.085873017884367964e-02,4.574463771360073178e-02,-1.412293944781924937e+00,-1.330494609980596987e-01,7.607544747094607818e-02,-1.670932785621764172e+00,-1.917709746084305389e-01,1.132420627652476752e-01,-1.904573367606718026e+00,-2.411210785832584025e-01,1.734831331387725883e-01,-9.230303903265080212e-01,-1.195116113058574958e-01,2.646240872647278586e-01,-1.294891761896010962e+00,-1.925428714990645163e-01,3.310220214799645677e-01,-1.523072936476561390e+00,-2.537027105151726247e-01,3.880260638728664224e-01,-1.736783009005835599e+00,-3.009882427235092694e-01,3.130728946131784429e-01,-7.738297483219523931e-01,-1.663016071244357574e-01,4.551645877706592125e-01,-1.002938185945978056e+00,-2.384801083083382400e-01,5.559122515233322348e-01,-1.150726824544781035e+00,-2.729828896558577633e-01,6.420591083009297151e-01,-1.299621973305282285e+00,-2.991530960781148551e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.440384644999349650e-01,-1.997646697718138409e-01,-8.223114297565620179e-02,-4.197423261573324238e-01,-5.331134130818451222e-01,-1.167148463439239003e-01,-5.268120951245099937e-01,-8.014585724470375538e-01,-1.484993209224658717e-01,-6.591949866409251291e-01,-9.539862382194536083e-01,-1.827121017247470280e-01,-2.081089209871203050e-01,-9.646468092287255880e-01,-5.380180667424707547e-02,-2.625370113830043928e-01,-1.340014472305363968e+00,-1.189769587977220072e-01,-2.781433542994306007e-01,-1.568388801371636943e+00,-1.769558246751986863e-01,-2.745593588625310222e-01,-1.768933777547168518e+00,-2.235603738989647982e-01,-1.927176349842738001e-02,-9.968637743248430771e-01,-7.675424789866007458e-02,-4.696447683168965270e-03,-1.419776310089350346e+00,-1.269553608205089834e-01,1.596706275448845150e-02,-1.672435420129587014e+00,-1.832368534844057706e-01,4.281243895772243735e-02,-1.892622117850683017e+00,-2.302982912284929629e-01,1.492000843478615002e-01,-9.346023271596990423e-01,-1.147597566379404688e-01,2.255721439275917839e-01,-1.313603936454862398e+00,-1.845604149211908795e-01,2.800210740044121183e-01,-1.550825247183771127e+00,-2.445345862549114513e-01,3.237556151330477361e-01,-1.764864883554875030e+00,-2.910936560976651877e-01,3.002175177786107763e-01,-7.985128728045888247e-01,-1.603711446756420911e-01,4.356316160819349026e-01,-1.037725232431199629e+00,-2.291496380931744292e-01,5.293498096731646951e-01,-1.196490945170891607e+00,-2.636082653634083117e-01,6.095832258041116170e-01,-1.349174264024115333e+00,-2.902033505533352375e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.448647456175900017e-01,-2.019606935577662188e-01,-8.180406731952592769e-02,-4.201130652774369700e-01,-5.279757122545383208e-01,-1.202865995883305450e-01,-5.306442951465286662e-01,-7.893728868742809768e-01,-1.565720405938004767e-01,-6.636272674216749934e-01,-9.435560871021574370e-01,-1.946186190004363936e-01,-2.078122901810147971e-01,-9.686969983015210062e-01,-5.210999152171392340e-02,-2.555113403921955850e-01,-1.338838763249595276e+00,-1.189593100574549561e-01,-2.733714516825515584e-01,-1.567352452490334835e+00,-1.795863469268114965e-01,-2.717068106938166916e-01,-1.769349117201984178e+00,-2.282022552613274524e-01,-1.859535300797861626e-02,-9.967009749869114588e-01,-7.900240063851743377e-02,3.386922501161882611e-04,-1.409818517608877553e+00,-1.321630394464514691e-01,1.979648617649687123e-02,-1.674391663414690479e+00,-1.924802720443185566e-01,4.409370046234321883e-02,-1.907623966278209959e+00,-2.414180246939241492e-01,1.517644651697850622e-01,-9.288312085826306852e-01,-1.210043432898323668e-01,2.292112262548944013e-01,-1.305143651624392387e+00,-1.943322989084775854e-01,2.835437039520360414e-01,-1.547917844789649777e+00,-2.544257681763534840e-01,3.256182525355675872e-01,-1.767779388053013045e+00,-2.993914982532392965e-01,3.037727107499224588e-01,-7.868653073999721803e-01,-1.703600303662747839e-01,4.370061809400619390e-01,-1.030938254244737839e+00,-2.425115965280524866e-01,5.284214511915115153e-01,-1.196336003429916417e+00,-2.753725999358785370e-01,6.042700962531999398e-01,-1.355164899851165172e+00,-2.989156659789438120e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.457551919767091420e-01,-2.046937778181845136e-01,-8.282165069890702613e-02,-4.219516341713426266e-01,-5.311957655423247271e-01,-1.211195173298066224e-01,-5.384593207738499476e-01,-7.866222888326902529e-01,-1.567855011532714449e-01,-6.776373855474594476e-01,-9.282210517646604098e-01,-1.950422488948647670e-01,-2.082733052996279810e-01,-9.633204446826679757e-01,-5.871299628339234772e-02,-2.675997932938078971e-01,-1.336219540389301352e+00,-1.289442839502717708e-01,-2.852205611720738387e-01,-1.567441554145426297e+00,-1.896819750345901112e-01,-2.799072281582762334e-01,-1.770561535444741486e+00,-2.373936093129962455e-01,-1.685870247836794567e-02,-9.962409508166264471e-01,-8.496912419655705540e-02,-4.449913589908469948e-03,-1.421922570383075790e+00,-1.397846558363793346e-01,1.219686683829616751e-02,-1.687347184966882851e+00,-1.995288218532068336e-01,3.508781923234125660e-02,-1.920778649026486651e+00,-2.477369728649953251e-01,1.547055686685814280e-01,-9.302897076201781523e-01,-1.260195826817566978e-01,2.314842757206428958e-01,-1.314883057582721504e+00,-2.005761139944002847e-01,2.826374943167428988e-01,-1.557203561697637406e+00,-2.602674820932424082e-01,3.211066276177556023e-01,-1.777698622878038481e+00,-3.048794333361043440e-01,3.059408294913284476e-01,-7.863466553284217397e-01,-1.744024345458736192e-01,4.444567221325877449e-01,-1.031656428955795013e+00,-2.457713284302024681e-01,5.375570227553921887e-01,-1.198422115186400738e+00,-2.774816259423309450e-01,6.131210546418834895e-01,-1.360750585171566884e+00,-3.005244408235424047e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.490034175374245540e-01,-2.079137711029481750e-01,-8.098671614228690474e-02,-4.215525936086944592e-01,-5.302873902481717305e-01,-1.208394751101114911e-01,-5.408347356426133068e-01,-7.829715002867019269e-01,-1.588701757570726292e-01,-6.852290219673365934e-01,-9.240567437338425005e-01,-1.992623357097299541e-01,-2.004720850740478177e-01,-9.690519712997247570e-01,-5.208660398486121557e-02,-2.532612021747789877e-01,-1.338700703713025852e+00,-1.184526500598735294e-01,-2.690615158706709531e-01,-1.566476968084208554e+00,-1.779050365418988477e-01,-2.623324728564048747e-01,-1.765965651553631721e+00,-2.249954402902523687e-01,-8.270548193272768411e-03,-9.968348682559677876e-01,-7.906859972005279846e-02,1.011335380575408872e-02,-1.420191489630922010e+00,-1.299833827603237291e-01,3.064822518635131748e-02,-1.688794649071474030e+00,-1.892390488852997432e-01,5.634752783897254563e-02,-1.922106422393568881e+00,-2.370443834268257111e-01,1.642597537050573819e-01,-9.280598986199005695e-01,-1.209189039212329453e-01,2.433157713137252265e-01,-1.303813682451186784e+00,-1.918602568467713543e-01,2.970042141578038697e-01,-1.547460495319382678e+00,-2.516098400595184748e-01,3.376635294492538741e-01,-1.768606777487001125e+00,-2.962027331722350554e-01,3.164992901928110891e-01,-7.848336376278306492e-01,-1.700014194289139191e-01,4.567053403477398521e-01,-1.027594050701419404e+00,-2.373300840703932713e-01,5.508218040730613607e-01,-1.192302094611027652e+00,-2.674501612825963548e-01,6.276682851695821741e-01,-1.352231083543363743e+00,-2.893379105017296893e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.447594725112748060e-01,-2.065367527452607599e-01,-8.215009695214353647e-02,-4.194645878906349545e-01,-5.286764646043130567e-01,-1.216610275943011132e-01,-5.382323763335219446e-01,-7.804061410975633439e-01,-1.591815899670973866e-01,-6.786851794459701770e-01,-9.146057754945922103e-01,-1.988730615016393033e-01,-1.949005463603735722e-01,-9.657849644152698421e-01,-5.477140924940947925e-02,-2.444702014549754721e-01,-1.341166543985070181e+00,-1.207217151616628570e-01,-2.600885206180859055e-01,-1.574318551786923370e+00,-1.795832540589620552e-01,-2.542055168681392474e-01,-1.776921461543603975e+00,-2.263663863330923620e-01,-3.745457531042431162e-03,-9.967578283327818145e-01,-8.037290093806293001e-02,1.622490758805861244e-02,-1.420928402005504410e+00,-1.311736239960693273e-01,3.736510525615224093e-02,-1.690746211556414469e+00,-1.890407719072421944e-01,6.330284484995390981e-02,-1.921489133842524843e+00,-2.354930127452279920e-01,1.688849260975682498e-01,-9.309444908459865164e-01,-1.207649435687139922e-01,2.505912511783351393e-01,-1.307377459447336410e+00,-1.897041193465424103e-01,3.076699007760406168e-01,-1.550619186063861177e+00,-2.480516183036273747e-01,3.520312861310223029e-01,-1.767414978542564796e+00,-2.916023841060106370e-01,3.221464337025079505e-01,-7.898745529679958022e-01,-1.688565246830127653e-01,4.637214369904956168e-01,-1.031737953994549484e+00,-2.339145819318662889e-01,5.580203245284983682e-01,-1.195870073193545657e+00,-2.632860680531851072e-01,6.360263906807696044e-01,-1.351722851450647633e+00,-2.846096387696880337e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.536307417089156413e-01,-1.960464446618747358e-01,-8.194374004458206129e-02,-4.400401775755202749e-01,-5.261545805464103998e-01,-1.193481423011993753e-01,-5.674212350708648378e-01,-7.825103328816188641e-01,-1.546017761761360465e-01,-7.181175764488852975e-01,-9.183533327563241366e-01,-1.923624924554770410e-01,-2.129231501321411923e-01,-9.615874565734763291e-01,-5.439400608072783583e-02,-2.691444770454598512e-01,-1.340060289586953113e+00,-1.209399712031655749e-01,-2.857754086362120360e-01,-1.575947203041235589e+00,-1.810882112841237235e-01,-2.806244994242268476e-01,-1.781414398725436721e+00,-2.288541759343592774e-01,-2.489369835333413855e-02,-9.965169797762143400e-01,-7.958776790427861403e-02,-9.568563965466849244e-03,-1.419599573101259171e+00,-1.297875766669261133e-01,1.064996903532955050e-02,-1.685846474881618429e+00,-1.878473561118405299e-01,3.554320256808777417e-02,-1.915180464061816856e+00,-2.347968634204840588e-01,1.461967619980340527e-01,-9.347490651356641367e-01,-1.195599842786719547e-01,2.228340544517683208e-01,-1.313826164897828441e+00,-1.881544282048033534e-01,2.745279127505457217e-01,-1.553700076842008837e+00,-2.466661730315786449e-01,3.131905262035888371e-01,-1.766638333642867265e+00,-2.905395122944697817e-01,2.991680514797190327e-01,-7.967003754231053447e-01,-1.672483674696589317e-01,4.369448211553684791e-01,-1.042230340340144945e+00,-2.322222658274283036e-01,5.306505575669334673e-01,-1.205019337615986341e+00,-2.619472366185921497e-01,6.065724911543369791e-01,-1.356844263352324775e+00,-2.836633343611237867e-01
